"TIMESTAMP","RECORD","batt_volt_Min","Anonymous1_Avg","Ta_Avg","RH_Avg","DP_Avg","P_Tot","AWS","SDWS","WndSpd_raw_Max","RWS","WD","SDWD","PPFD_Avg","SWin_Avg","SWin_Std","SWout_Avg","LWin_meas_Avg","LWout_meas_Avg","NR01_tK_Avg","NR01_tC_Avg","SWn_Avg","LWn_Avg","Albedo_Avg","Rg_Avg","Rr_Avg","Rn_Avg","LWin_Avg","LWout_Avg","NR01_heat_Avg","Tsky_Avg","Tsrf_Avg","SHF_avg_Avg","SWC_avg_10cm_Avg","SWC_avg_20cm_Avg","SWC_avg_50cm_Avg","Ts_avg_10cm_Avg","Ts_avg_20cm_Avg","Ts_avg_50cm_Avg","SHF_Avg(1)","SHF_Avg(2)","SHF_Avg(3)","SWC_10cm_1_Avg","SWC_10cm_2_Avg","SWC_10cm_3_Avg","SWC_20cm_1_Avg","SWC_20cm_2_Avg","SWC_20cm_3_Avg","SWC_50cm_1_Avg","SWC_50cm_2_Avg","SWC_50cm_3_Avg","Ts_10cm_1_Avg","Ts_10cm_2_Avg","Ts_10cm_3_Avg","Ts_20cm_1_Avg","Ts_20cm_2_Avg","Ts_20cm_3_Avg","Ts_50cm_1_Avg","Ts_50cm_2_Avg","Ts_50cm_3_Avg","CO2dry_Avg","H20dry_Avg","SigStrgthAvg_Min","Tin_7200_Avg"
"TS","RN","","","C","%","C","mm","m/s","m/s","m/s","m/s","deg","deg","umol+1m-2s-1","W+1m-2","W+1m-2","W+1m-2","W+1m-2","W+1m-2","k","C","W+1m-2","W+1m-2","","W+1m-2","W+1m-2","W+1m-2","W+1m-2","W+1m-2","","C","C","","","","","","","","W+1m-2","W+1m-2","W+1m-2","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","C","C","C","C","C","C","C","C","C","umol+1mol-1","mmol+1mol-1","","C"
"","","Min","Avg","Avg","Avg","Avg","Tot","Smp","Std","Max","Smp","Smp","Smp","Avg","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Min","Avg"
"2013-09-14 21:00:00",4995,10.71,138.5,13.97021,89.05109,12.20724,0.1,4.555384,1.393426,8.6437,4.370893,77.80481,16.30082,0.7501101,-2.480329,0.1030692,1.336012,-2.17024,-1.406744,286.5245,13.37456,-3.816341,-0.7634965,-0.5403645,-4.650569,-0.07073157,-4.579837,379.9768,380.7403,0,12.96663,13.11052,-3.179014,0.2302546,0.2972496,0.2683672,14.71114,14.77499,14.85631,-3.067542,-3.817059,-2.652442,0.2588078,0.1593361,0.27262,0.2992394,0.2757106,0.3167989,0.2668417,0.2711283,0.2671317,15.00432,14.5191,14.60999,15.12452,14.54581,14.65466,15.25113,14.55314,14.76467,343.5173,23.75698,43.97959,13.68994
"2013-09-14 21:30:00",4996,10.71,137.8,14.0828,88.47889,12.22011,0,4.632066,1.400794,8.636144,4.509791,75.48353,13.16031,0.7239689,-2.577468,0.1811297,1.017509,-6.782525,-2.018816,286.6935,13.54349,-3.594977,-4.763709,-0.395849,-9.359994,-1.001307,-8.358686,376.2666,381.0303,0,12.26524,13.16501,-3.654789,0.2302679,0.297262,0.2683672,14.66099,14.77655,14.85394,-3.568095,-4.285319,-3.110952,0.2588083,0.15935,0.2726455,0.2992383,0.2757139,0.3168339,0.2668505,0.2711272,0.2671239,14.96586,14.48142,14.53569,15.12602,14.54642,14.65722,15.24593,14.5539,14.76198,341.5956,23.74437,44.14428,13.87581
"2013-09-14 22:00:00",4997,10.7,138.1,14.28317,86.80013,12.1262,0.1,4.708812,1.400772,8.138402,4.57064,74.7049,13.87524,0.6487052,-2.195334,0.5112942,0.7970053,-11.68509,-3.270045,287.0202,13.8702,-2.992339,-8.415048,-0.369727,-13.88043,-2.473039,-11.40739,373.1132,381.5283,0,11.66487,13.2585,-3.969239,0.2302174,0.2972576,0.2683385,14.61011,14.77323,14.84981,-3.952254,-4.553091,-3.402374,0.2587467,0.1593683,0.2725372,0.29924,0.2757161,0.3168167,0.2668489,0.2711306,0.2670361,14.92404,14.44244,14.46386,15.1213,14.5467,14.65168,15.24139,14.55052,14.75751,337.9797,23.56162,44.56307,14.18973
"2013-09-14 22:30:00",4998,10.65,139,14.41327,85.84958,12.0854,0.1,4.698344,1.450105,8.670577,4.542696,77.46425,14.74291,0.8320765,-2.632458,0.2676498,1.700312,-6.105862,-2.640631,286.884,13.73404,-4.332771,-3.465231,-0.649986,-8.73832,-0.9403187,-7.798001,377.9629,381.4281,0,12.58567,13.23971,-4.159818,0.230123,0.2972785,0.2683263,14.56316,14.7649,14.84708,-4.229733,-4.68613,-3.563591,0.2585406,0.1593789,0.2724494,0.2992439,0.275715,0.3168766,0.2668572,0.2711339,0.2669878,14.88119,14.40529,14.40299,15.11397,14.53937,14.64136,15.23821,14.54721,14.75583,339.6178,23.54922,44.32622,14.04562
"2013-09-14 23:00:00",4999,10.65,139.9,14.54042,84.36501,11.94722,0,4.850371,1.404674,9.331362,4.712965,78.80124,13.63331,0.6346603,-2.221255,0.3618197,0.7846354,-21.23015,-4.582225,287.2658,14.11585,-3.005891,-16.64792,-0.3645144,-23.4514,-3.79759,-19.65381,364.887,381.5349,0,10.07407,13.25975,-4.262825,0.2301256,0.2972617,0.2683409,14.51822,14.75797,14.84635,-4.419433,-4.725681,-3.643361,0.2585722,0.1593928,0.2724116,0.2992533,0.2757194,0.3168122,0.2668555,0.2711339,0.2670333,14.84023,14.36733,14.34711,15.10599,14.53377,14.63416,15.23512,14.54951,14.75442,335.9613,23.322,44.89025,14.41318
"2013-09-14 23:30:00",5000,10.61,141.7,14.58316,83.9629,11.91559,0.4,4.675345,1.307639,9.275702,4.489476,85.0746,16.15034,0.688502,-2.17707,1.263357,1.213942,-13.4095,-4.173591,287.2497,14.09976,-3.391012,-9.235911,-0.6042845,-15.58657,-2.959649,-12.62692,372.6223,381.8582,0,11.55741,13.3204,-4.40074,0.2301159,0.2972137,0.2683614,14.47596,14.74587,14.84227,-4.56086,-4.842966,-3.798392,0.2585883,0.1593305,0.2724289,0.2992533,0.2755711,0.3168167,0.266865,0.2711383,0.2670811,14.8009,14.33303,14.29395,15.09555,14.52275,14.61931,15.23019,14.54548,14.75114,335.975,23.26443,44.53033,14.43747
"2013-09-15 00:00:00",5001,10.58,141.5,14.39644,86.05134,12.10548,0.2,4.812985,1.593951,11.01849,4.667209,87.25585,14.09679,0.8220749,-2.577638,0.3159186,1.892926,-4.720027,-2.646613,286.8661,13.71611,-4.470564,-2.073414,-0.7590527,-7.297666,-0.7536868,-6.543979,379.2525,381.3259,0,12.83028,13.22053,-4.554103,0.2300735,0.2972689,0.2684068,14.43385,14.73205,14.83993,-4.726266,-4.987283,-3.94876,0.2585989,0.1591233,0.2724983,0.2992628,0.2757311,0.3168128,0.2668722,0.271165,0.2671833,14.76315,14.29662,14.24179,15.08135,14.51377,14.60102,15.22708,14.54332,14.74938,341.347,23.63959,44.36852,13.95945
"2013-09-15 00:30:00",5002,10.54,140.4,14.18325,87.65,12.17623,0,4.021514,1.50664,9.046391,3.873883,88.17057,15.51954,0.903994,-2.455923,0.3331569,1.049703,-5.562126,-2.6999,286.8655,13.71554,-3.505626,-2.862226,-0.4242269,-8.018049,-1.650197,-6.367852,378.4072,381.2694,0,12.67079,13.20993,-4.520051,0.2300259,0.2972528,0.2683961,14.39696,14.7179,14.83706,-4.828332,-4.89012,-3.841702,0.2584539,0.1591389,0.272485,0.2992817,0.2756539,0.3168228,0.2668656,0.2711544,0.2671683,14.72565,14.2673,14.19792,15.06745,14.50118,14.58505,15.2232,14.54221,14.74578,342.1303,23.74168,44.34544,13.95317
"2013-09-15 12:30:00",5003,11.28,152.4,14.90014,77.45462,11.00313,0,"NAN",0.7722157,7.143154,"NAN",45,0,633.3209,467.8552,176.4588,55.73261,-41.82436,12.06903,288.6693,15.51928,412.1226,-53.8934,0.1177303,426.0309,67.80165,358.2292,351.8948,405.7882,0,7.5168,17.70446,7.814703,0.2330118,0.2971059,0.2681559,14.60463,14.41687,14.76028,4.072574,10.28295,9.088585,0.2578194,0.1615242,0.2796919,0.2989193,0.2760129,0.3163854,0.2666387,0.2709129,0.2669161,14.70673,14.38661,14.72054,14.72197,14.22925,14.2994,15.12469,14.48302,14.67312,-1289.106,"NAN",45.335,16.44832
"2013-09-15 13:00:00",5004,11.26,163.9,15.25314,73.36321,10.5217,0,5.392618,1.028658,8.043896,5.305865,191.4359,10.27371,756.9652,551.8856,232.571,65.59952,-54.84294,13.41881,289.1431,15.99308,486.286,-68.26175,0.1169041,497.0426,79.01833,418.0243,341.4727,409.7344,0,5.415195,18.39859,9.468183,0.2331126,0.2970198,0.2681505,14.69319,14.44073,14.76341,4.381385,13.10406,10.91911,0.2579011,0.1614133,0.2800233,0.2989433,0.2759011,0.316215,0.2665961,0.2709539,0.2669016,14.78184,14.46851,14.82923,14.74168,14.25439,14.3261,15.12773,14.48814,14.67437,325.7091,21.35954,46.16832,17.01813
"2013-09-15 13:30:00",5005,11.52,184.1,15.86302,69.64184,10.33234,0,5.239188,0.9301884,8.113829,5.149811,194.871,10.57952,920.5997,657.0118,160.3479,78.93655,-72.89316,18.40465,290.1425,16.99254,578.0753,-91.29781,0.1189295,584.1186,97.34119,486.7774,328.9264,420.2242,0,2.82619,20.2548,14.3554,0.2333581,0.2970887,0.2682239,14.8529,14.47205,14.76678,6.470685,21.33814,15.25739,0.25801,0.1615467,0.2805178,0.2988961,0.2760811,0.3162889,0.2665505,0.271215,0.2669061,14.90042,14.6031,15.05519,14.76537,14.28556,14.36522,15.12844,14.49077,14.68112,323.0547,21.13848,46.39529,18.09175
"2013-09-15 14:00:00",5006,11.7,202.1,16.29803,68.17014,10.42767,0,4.701319,0.9539099,7.635213,4.589951,186.4882,12.46679,832.6013,586.8409,119.734,71.03661,-83.85461,17.84948,290.6292,17.47924,515.8043,-101.7041,0.1204348,502.9862,88.88609,414.1002,320.6666,422.3707,0,1.07786,20.6315,20.16733,0.2336335,0.2971315,0.2682481,15.07978,14.50797,14.76386,10.44587,30.66469,19.39143,0.2580955,0.1618072,0.2809978,0.2988689,0.2761717,0.3163539,0.2666233,0.2712139,0.2669072,15.07969,14.79251,15.36715,14.7922,14.32059,14.41113,15.12559,14.48996,14.67602,322.3478,21.23556,46.42394,18.38844
"2013-09-15 14:30:00",5007,11.64,209.2,16.70487,64.99149,10.097,0,4.262988,0.9490201,6.755975,4.113465,167.4324,15.16985,919.0372,648.7896,138.3818,80.00205,-81.01366,21.28777,291.0633,17.9133,568.7875,-102.3014,0.1221319,567.7759,101.2898,466.4861,325.9344,428.2358,0,2.197647,21.64416,23.52079,0.2339705,0.2971157,0.2682565,15.36779,14.55054,14.76105,14.71285,35.32901,20.5205,0.2583139,0.1620833,0.2815144,0.2988406,0.2761778,0.3163289,0.266645,0.2712145,0.26691,15.33493,15.05106,15.71737,14.82616,14.36028,14.46518,15.1226,14.48555,14.67501,320.726,20.80606,46.50313,18.99447
"2013-09-15 15:00:00",5008,11.43,214.3,17.13903,61.81151,9.759979,0,3.418293,1.002884,6.492903,3.2816,192.255,16.19776,752.9673,526.3375,235.5999,64.32049,-75.0623,18.9189,291.674,18.52401,462.017,-93.98121,0.1168259,451.2752,83.2394,368.0358,335.3083,429.2896,0,4.125601,21.81604,24.59153,0.2343366,0.297177,0.2682665,15.66917,14.60307,14.75817,17.60475,34.57854,21.59128,0.2584772,0.162435,0.2820978,0.2989011,0.2763172,0.3163128,0.2666628,0.2712272,0.2669094,15.64065,15.34523,16.02162,14.87384,14.41393,14.52144,15.11843,14.48401,14.67206,319.8848,20.51555,46.68294,19.20526
"2013-09-15 15:30:00",5009,11.52,219.1,17.49118,59.83496,9.608311,0,3.183903,0.9293777,5.214578,2.943503,189.4703,22.25727,711.9293,506.6678,241.9807,62.50135,-69.21416,17.7385,292.23,19.08004,444.1665,-86.95267,0.1174343,437.4537,80.23985,357.2138,344.3008,431.2535,0,5.988072,22.14873,25.65701,0.2346891,0.297367,0.26819,15.95735,14.67207,14.75358,19.9671,33.5659,23.43805,0.2586267,0.16279,0.2826505,0.2990672,0.2764955,0.3165383,0.2664616,0.2711967,0.2669117,15.96197,15.63529,16.27479,14.93254,14.48543,14.59823,15.11134,14.48114,14.66826,319.3644,20.28437,46.75443,19.6068
"2013-09-15 16:00:00",5010,11.44,219.4,17.22162,61.69038,9.80875,0,3.594926,0.778697,5.405621,3.490801,180.7353,13.78533,461.8831,324.709,159.2138,40.12116,-69.44585,10.44015,291.1277,17.97771,284.5878,-79.88599,0.1184746,255.2631,50.56131,204.7018,337.8578,417.7438,0,4.681744,19.82013,25.65797,0.2350665,0.2974818,0.268155,16.24763,14.75004,14.75145,21.91377,31.49233,23.56782,0.2587622,0.163225,0.2832122,0.2992555,0.2766372,0.3165528,0.2665572,0.2709928,0.266915,16.27721,15.91822,16.54746,15.00832,14.56363,14.67816,15.10813,14.48065,14.66558,320.3037,20.53884,46.68826,18.55703
"2013-09-15 16:30:00",5011,11.38,211,16.8146,61.94116,9.488444,0,3.550972,0.7039856,5.115266,3.473861,173.8771,11.93623,281.4103,194.3467,35.01479,22.50714,-61.90126,4.562404,290.5283,17.37833,171.8396,-66.46367,0.1148705,132.4455,27.06954,105.3759,342.0597,408.5233,0,5.5408,18.195,23.26556,0.235367,0.2975876,0.268158,16.51621,14.84162,14.74844,22.30971,27.35529,20.13169,0.2589939,0.1633105,0.2837966,0.2992644,0.2767766,0.3167216,0.2666183,0.2709411,0.2669144,16.56455,16.17431,16.80978,15.10024,14.657,14.76763,15.10337,14.47913,14.66281,320.5573,20.2578,46.67629,17.70507
"2013-09-15 17:00:00",5012,11.33,199.9,16.7375,62.34282,9.510351,0,3.119558,0.6334795,4.646661,3.043306,174.3632,12.66382,260.2696,182.4166,27.84038,21.72483,-63.25261,4.150183,290.155,17.00505,160.6917,-67.40279,0.1184123,119.164,25.87501,93.28896,338.6342,406.037,0,4.843082,17.75089,20.00208,0.2358122,0.2977902,0.2681732,16.71412,14.93981,14.74509,20.7925,22.7541,16.45963,0.2594583,0.1636389,0.2843394,0.2994633,0.2769561,0.3169511,0.266675,0.2709284,0.2669161,16.78533,16.37401,16.98301,15.20369,14.75877,14.85698,15.10058,14.47466,14.66002,320.9942,20.25537,46.71315,17.42403
"2013-09-15 17:30:00",5013,11.31,190.6,16.54606,62.83913,9.450897,0,3.002164,0.670845,5.4153,2.911192,160.4993,14.10007,239.9927,168.3768,8.699099,20.03112,-55.69942,3.656195,289.9438,16.79378,148.3457,-59.35562,0.1190127,112.6774,23.68731,88.9901,345.0181,404.3737,0,6.144792,17.45281,16.88672,0.2360756,0.2979631,0.2681691,16.83327,15.04092,14.74222,18.2768,18.75198,13.63138,0.25943,0.1639433,0.2848533,0.2996589,0.2770756,0.317155,0.2666622,0.2709295,0.2669156,16.93753,16.50429,17.058,15.30913,14.85927,14.95435,15.09681,14.47454,14.6553,320.7851,20.25076,46.73852,17.19276
"2013-09-15 18:00:00",5014,11.23,183.8,16.34179,62.6436,9.211985,0,2.433706,0.7186006,4.246272,2.331988,145.5036,16.55957,177.6435,124.4093,11.30108,14.98059,-60.54788,1.262287,289.6372,16.48724,109.4287,-61.81017,0.1204864,63.8614,16.24287,47.61853,338.4782,400.2884,0,4.811147,16.71583,14.3523,0.23637,0.2981465,0.2681833,16.89758,15.14025,14.74036,15.73222,15.71518,11.60951,0.2597817,0.1641039,0.2852244,0.299835,0.2772972,0.3173072,0.2666644,0.2709644,0.2669211,17.02938,16.58701,17.07635,15.41177,14.96059,15.04839,15.09432,14.47171,14.65505,320.1424,20.00744,46.74255,16.84066
"2013-09-15 18:30:00",5015,11.19,176.5,16.1013,66.20935,9.806701,0,1.625605,0.6967526,3.936653,1.549343,137.1047,17.54415,116.0935,78.93614,22.43174,9.798628,-67.29589,-1.341509,289.224,16.07403,69.1375,-65.95438,0.1243348,11.64024,8.457119,3.183125,329.4584,395.4128,0,2.939447,15.82858,11.8321,0.2366718,0.2983018,0.2682804,16.91922,15.23303,14.73731,13.35482,12.65664,9.484824,0.2600661,0.1643272,0.2856222,0.2998828,0.2775628,0.31746,0.2666844,0.2712367,0.26692,17.07408,16.62748,17.0561,15.50816,15.05651,15.13442,15.09071,14.47027,14.65096,320.8129,20.68787,46.62397,16.37695
"2013-09-15 19:00:00",5016,11.16,168.4,15.58778,68.42104,9.807196,0,0.8804694,0.2904733,2.196725,0.8225771,105.9502,20.77009,59.50019,40.31173,5.980626,5.278035,-48.45664,-1.720008,288.5102,15.36018,35.0337,-46.73663,0.1312263,-8.144912,3.558028,-11.70294,344.3948,391.1314,0,6.018038,15.04384,9.016675,0.2369444,0.2984165,0.268277,16.90515,15.318,14.73626,10.96323,9.238876,6.847912,0.2603444,0.1645439,0.285945,0.2998261,0.2778066,0.3176166,0.26668,0.2712344,0.2669167,17.08521,16.63917,16.99106,15.59831,15.14127,15.21441,15.08801,14.47082,14.64994,325.976,20.68229,46.54129,15.7414
"2013-09-15 19:30:00",5017,11.12,160.9,15.00916,72.48325,10.11183,0,1.568853,1.190789,5.11455,1.138315,135.8483,42.43258,25.59141,16.27683,6.505629,2.331107,-40.58033,-2.050253,287.8976,14.7476,13.94573,-38.53007,0.1481775,-24.30349,0.2808535,-24.58435,348.9455,387.4756,0,6.91759,14.36803,6.293796,0.2371005,0.298627,0.2682715,16.8477,15.39114,14.73561,8.573411,6.082483,4.225492,0.2603094,0.1647656,0.2862267,0.2999972,0.2780522,0.3178317,0.2666805,0.2712139,0.26692,17.06034,16.61248,16.87027,15.67393,15.21702,15.28247,15.08763,14.46884,14.65038,330.2449,21.02623,46.4157,15.16179
"2013-09-15 20:00:00",5018,11.09,153.4,13.89129,78.91103,10.30404,0,1.414418,0.5784684,4.923159,1.258267,148.0861,26.91334,7.146435,1.710394,4.2328,0.5314726,-52.88898,-3.462668,286.857,13.70702,1.178921,-49.42631,-0.04569199,-51.17859,-2.931195,-48.24739,331.0383,380.4646,0,3.262581,13.05761,3.854122,0.2372394,0.2987785,0.2681157,16.75703,15.45328,14.73468,6.322003,3.261713,1.97865,0.2604661,0.1647506,0.2865016,0.3001611,0.278185,0.3179894,0.2666855,0.2707372,0.2669244,17.0049,16.55506,16.71114,15.73905,15.28194,15.33886,15.08533,14.47005,14.64865,329.6705,21.34496,46.05411,13.97027
"2013-09-15 20:30:00",5019,11.05,142.3,12.93684,83.78329,10.27022,0,0.9348783,0.153114,1.477021,0.8862641,75.71672,18.47093,0.5106283,-3.732638,0.3903493,0.04081069,-63.74056,-5.248829,285.4836,12.33356,-3.773448,-58.49173,-0.01582076,-67.4732,-5.208018,-62.26518,312.8858,371.3775,0,-0.6002268,11.33329,1.342124,0.2373163,0.2988441,0.2679815,16.6387,15.50202,14.73491,4.102162,0.1939867,-0.2697768,0.2604389,0.165,0.28651,0.3001761,0.2783089,0.3180472,0.2666339,0.27063,0.2666805,16.92379,16.47106,16.52125,15.78995,15.33419,15.38192,15.08457,14.47129,14.64887,336.7113,21.38715,45.59733,12.84722
"2013-09-15 21:00:00",5020,11.06,128,12.89855,83.16603,10.12255,0,0.8694037,0.145419,1.198132,0.8435093,51.86394,13.97902,0.3933678,-3.083603,0.3472852,0.4852599,-63.52951,-6.789457,284.8936,11.74361,-3.568863,-56.74006,-0.1537822,-66.61312,-6.304197,-60.30892,309.9906,366.7307,0,-1.231773,10.44003,-1.765488,0.2373468,0.2990833,0.2680422,16.48995,15.53982,14.73612,1.721948,-3.817126,-3.201285,0.2601811,0.1650389,0.2868205,0.3004828,0.2785622,0.318205,0.2666572,0.2706372,0.2668322,16.814,16.36264,16.2932,15.83106,15.37528,15.41312,15.08469,14.47324,14.65044,333.8056,21.25022,45.54276,12.64447
"2013-09-15 21:30:00",5021,11.04,116,12.70101,82.88179,9.877417,0,1.163056,0.2057055,1.923096,1.147731,55.52402,9.297672,0.4018905,-2.515557,0.3836729,0.2085584,-54.49539,-6.123156,284.7918,11.64185,-2.724115,-48.37223,-0.09542741,-57.01094,-5.914598,-51.09634,318.4913,366.8635,0,0.6088513,10.4657,-4.972629,0.2374054,0.2992682,0.2680737,16.3085,15.56388,14.73769,-0.8082741,-7.976949,-6.132662,0.2603855,0.1650755,0.286755,0.300715,0.2785833,0.3185061,0.2666728,0.2709183,0.26663,16.67333,16.22333,16.02883,15.85968,15.40326,15.42871,15.08633,14.47428,14.65247,339.8341,20.97085,45.56824,12.51917
"2013-09-15 22:00:00",5022,11.02,108.9,12.69703,81.243,9.575253,0,1.052935,0.2778759,2.023259,1.002662,60.85685,17.69901,0.3502897,-2.393867,0.8031197,0.7152329,-51.90936,-5.953778,284.6954,11.54539,-3.1091,-45.95558,-0.3293614,-54.30323,-5.238545,-49.06468,320.5723,366.5279,0,1.030727,10.40068,-7.392138,0.2373589,0.2994381,0.26805,16.10575,15.57551,14.74006,-3.169269,-10.8497,-8.157445,0.2602683,0.1651617,0.2866467,0.3008706,0.2788533,0.3185906,0.2666005,0.2709278,0.2666217,16.50928,16.05991,15.74805,15.87601,15.41901,15.43152,15.08724,14.4775,14.65544,344.6978,20.63567,45.63977,12.48793
"2013-09-15 22:30:00",5023,11.02,106.6,12.38854,83.16326,9.618105,0,1.170328,0.2244967,1.908036,1.134392,61.4067,14.19369,0.3591223,-1.74923,0.3295881,0.4239847,-36.622,-3.675892,284.7807,11.63074,-2.173214,-32.94611,-0.2474876,-38.37123,-3.251907,-35.11932,336.3065,369.2527,0,4.343707,10.92629,-9.115545,0.2373852,0.2994696,0.268047,15.89644,15.57337,14.74312,-5.111764,-12.76,-9.474871,0.2604239,0.1651372,0.2865944,0.3009711,0.2788478,0.31859,0.2665783,0.2709261,0.2666367,16.32613,15.88486,15.47834,15.87666,15.4232,15.42025,15.09045,14.48162,14.6573,349.5197,20.69115,45.67125,12.39148
"2013-09-15 23:00:00",5024,10.98,108,12.03636,85.70702,9.726171,0,1.061301,0.1859578,1.507768,1.048248,48.60828,8.982948,0.4123069,-1.466814,0.5649326,0.3722022,-31.12632,-2.287004,284.5266,11.37655,-1.839016,-28.83932,-0.4856317,-32.59314,-1.914802,-30.67833,340.4725,369.3119,0,5.203928,10.93761,-10.02084,0.237117,0.29947,0.2682048,15.69276,15.55908,14.74847,-6.57359,-13.5164,-9.972543,0.2598456,0.165005,0.2865005,0.3009611,0.2788517,0.3185972,0.2665305,0.2712111,0.2668728,16.13764,15.70508,15.23554,15.86559,15.41518,15.39646,15.09597,14.48647,14.66297,356.5017,20.80565,45.5903,12.16866
"2013-09-15 23:30:00",5025,10.97,109.8,12.4805,83.13364,9.701456,0,1.033677,0.1773774,1.780498,1.014891,52.19413,10.91958,0.4307518,0.03928815,0.356909,0.7869357,-12.98419,-0.2861581,284.821,11.671,-0.7476477,-12.69803,0.9147982,-12.9449,0.5007777,-13.44568,360.1567,372.8547,0,9.160366,11.61646,-10.34431,0.2370578,0.2994792,0.2682124,15.50665,15.53313,14.75202,-7.483898,-13.55763,-9.991389,0.2598456,0.1649383,0.2863894,0.3009672,0.2788589,0.3186117,0.2664978,0.2712222,0.2669172,15.95885,15.53075,15.03036,15.84382,15.39144,15.36412,15.09964,14.49105,14.66538,352.1561,20.71739,45.61607,12.60573
"2013-09-16 00:00:00",5026,10.96,113.9,12.9035,81.26347,9.781519,0,1.17579,0.3493552,2.421631,1.097698,77.05573,20.87489,0.397889,-0.48952,0.2308341,0.4335904,-16.73775,-1.778069,285.4272,12.27719,-0.9231104,-14.95968,-1.507262,-17.22727,-1.344478,-15.88279,359.5887,374.5484,0,9.049078,11.93948,-10.17002,0.2368989,0.299487,0.2682398,15.34175,15.50036,14.75705,-7.984324,-12.99038,-9.535351,0.2596478,0.1647078,0.2863411,0.30098,0.2788767,0.3186044,0.2665911,0.2712178,0.2669106,15.7917,15.37179,14.86177,15.81477,15.36393,15.32239,15.10387,14.49751,14.66976,343.933,20.79959,45.85724,13.01261
"2013-09-16 00:30:00",5027,10.92,118.2,12.88987,81.98718,9.900735,0,1.83252,0.478478,3.282452,1.792581,64.99323,11.95803,0.3631731,-1.990858,0.8973812,0.3296331,-39.75058,-3.606214,285.5879,12.43789,-2.320492,-36.14437,-0.2662805,-41.74144,-3.276581,-38.46486,337.4242,373.5685,0,4.557122,11.7524,-9.726512,0.2367683,0.2994198,0.2682546,15.20097,15.45887,14.76386,-8.10113,-12.1932,-8.885201,0.2593561,0.1646728,0.2862761,0.3010122,0.2788983,0.3183489,0.2666394,0.2712139,0.2669106,15.64108,15.2319,14.72992,15.77418,15.32625,15.2762,15.10997,14.50508,14.67653,343.3021,20.95806,45.80911,12.92194
"2013-09-16 01:00:00",5028,10.91,119.1,12.45458,84.17378,9.867229,0,1.74423,0.3788778,3.066299,1.709906,49.85643,11.36273,0.3350998,-2.079916,0.665367,0.40096,-38.50285,-2.902255,285.1409,11.99095,-2.480876,-35.60059,-0.2137124,-40.58276,-2.501295,-38.08147,336.3161,371.9167,0,4.335725,11.43728,-9.633826,0.2366506,0.2993654,0.2682518,15.07801,15.4136,14.77068,-8.095754,-12.0314,-8.774328,0.2592933,0.164505,0.2861533,0.3010311,0.278905,0.31816,0.2666422,0.2712089,0.2669044,15.50941,15.11015,14.61447,15.72944,15.28545,15.22591,15.11559,14.51191,14.68455,349.8527,20.97753,45.64158,12.47492
"2013-09-16 01:30:00",5029,10.85,118.9,12.24788,86.34911,10.04526,0,1.653285,0.3048385,2.713173,1.616531,41.10983,12.07715,0.4136823,-1.01602,0.2416488,0.3028463,-19.31364,-0.9054798,285.0527,11.90272,-1.318866,-18.40816,-0.3574654,-20.32966,-0.6026335,-19.72703,355.0415,373.4496,0,8.15219,11.73017,-9.958297,0.2366902,0.2993657,0.2682487,14.96443,15.36702,14.77608,-8.303104,-12.43541,-9.136377,0.2594072,0.1644611,0.2862022,0.3010528,0.27891,0.3181344,0.2666295,0.27121,0.2669066,15.39172,15.00057,14.50099,15.68404,15.23993,15.1771,15.12116,14.51907,14.68801,355.2787,21.19431,45.48392,12.39302
"2013-09-16 02:00:00",5030,10.86,119.6,12.10168,88.24475,10.2266,0,1.480346,0.2726055,2.475404,1.454447,26.08194,10.71388,0.3365641,-0.933878,0.2275237,0.3464187,-16.95954,-0.2437669,284.9253,11.77529,-1.280297,-16.71577,-0.4342782,-17.89341,0.1026517,-17.99607,356.7266,373.4424,0,8.484728,11.7288,-9.927385,0.2366257,0.2992698,0.2682424,14.85465,15.31929,14.78369,-8.52919,-12.26707,-8.985892,0.2593422,0.1643017,0.2862333,0.3008478,0.2787944,0.3181672,0.2666211,0.2712044,0.2669016,15.27725,14.89375,14.39293,15.63561,15.19378,15.12849,15.126,14.52758,14.69749,360.4572,21.4098,45.34349,12.28472
"2013-09-16 02:30:00",5031,10.84,120.3,12.3284,87.9809,10.40447,0,1.968227,0.3168105,2.963482,1.931144,32.7746,11.11811,0.311481,-0.6816219,0.2710451,0.6170434,-18.20038,-0.209462,285.0702,11.92022,-1.298665,-17.99092,-1.285581,-18.88201,0.4075814,-19.28959,356.247,374.2379,0,8.39017,11.88039,-9.650037,0.23664,0.2991589,0.2682376,14.75588,15.27312,14.79208,-8.554508,-11.78811,-8.607491,0.2594056,0.1643189,0.2861955,0.3008322,0.2786483,0.3179961,0.2666172,0.2711983,0.2668972,15.17019,14.79792,14.29952,15.59088,15.14926,15.0792,15.13515,14.53617,14.70493,359.6607,21.60255,45.29496,12.47326
