file_info;;;;;;;corrected_fluxes_and_quality_flags;;;;;;;;;;;;;;;storage_fluxes;;;;vertical_advection_fluxes;;gas_densities_concentrations_and_timelags;;;;;;;;;;air_properties;;;;;;;;;;;;;unrotated_wind;;;rotated_wind;;;;;;rotation_angles_for_tilt_correction;;;turbulence;;;;;;footprint;;;;;;;;uncorrected_fluxes;;;;;;;;;;statistical_flags;;;;;;;;;;;;spikes;;;;;;variances;;;;;;covariances;;;custom_variables;;;;
filename;date;time;DOY;daytime;file_records;used_records;Tau;qc_Tau;rand_err_Tau;H;qc_H;rand_err_H;LE;qc_LE;rand_err_LE;co2_flux;qc_co2_flux;rand_err_co2_flux;h2o_flux;qc_h2o_flux;rand_err_h2o_flux;H_strg;LE_strg;co2_strg;h2o_strg;co2_v-adv;h2o_v-adv;co2_molar_density;co2_mole_fraction;co2_mixing_ratio;co2_time_lag;co2_def_timelag;h2o_molar_density;h2o_mole_fraction;h2o_mixing_ratio;h2o_time_lag;h2o_def_timelag;sonic_temperature;air_temperature;air_pressure;air_density;air_heat_capacity;air_molar_volume;water_vapor_density;e;es;specific_humidity;RH;VPD;Tdew;u_unrot;v_unrot;w_unrot;u_rot;v_rot;w_rot;wind_speed;max_speed;wind_dir;yaw;pitch;roll;u*;TKE;L;(z-d)/L;bowen_ratio;T*;model;x_peak;x_offset;x_10%;x_30%;x_50%;x_70%;x_90%;un_Tau;Tau_scf;un_H;H_scf;un_LE;LE_scf;un_co2_flux;co2_scf;un_h2o_flux;h2o_scf;spikes;amplitude_resolution;drop_out;absolute_limits;skweness_kurtosis;skweness_kurtosis;discontinuities;discontinuities;timelag;timelag;attack_angle;non_steady_wind;u_spikes;v_spikes;w_spikes;ts_spikes;co2_spikes;h2o_spikes;u_var;v_var;w_var;ts_var;co2_var;h2o_var;w/ts_cov;w/co2_cov;w/h2o_cov;co2;h2o;co2;h2o;dew point
;[yyyy-mm-dd];[HH:MM];[ddd.ddd];[T/F];[#];[#];[kg+1m-1s-2];[#];[kg+1m-1s-2];[W+1m-2];[#];[W+1m-2];[W+1m-2];[#];[W+1m-2];[µmol+1s-1m-2];[#];[µmol+1s-1m-2];[mmol+1s-1m-2];[#];[mmol+1s-1m-2];[W+1m-2];[W+1m-2];[µmol+1s-1m-2];[mmol+1s-1m-2];[µmol+1s-1m-2];[mmol+1s-1m-2];[mmol+1m-3];[µmol+1mol_a-1];[µmol+1mol_d-1];[s];[T/F];[mmol+1m-3];[mmol+1mol_a-1];[mmol+1mol_d-1];[s];[T/F];[K];[K];[Pa];[kg+1m-3];[J+1kg-1K-1];[m+3mol-1];[kg+1m-3];[Pa];[Pa];[kg+1kg-1];[%];[Pa];[K];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[deg_from_north];[°];[°];[°];[m+1s-1];[m+2s-2];[m];[#];[#];[K];--;[m];[m];[m];[m];[m];[m];[m];[kg+1m-1s-2];[#];[W+1m-2];[#];[W+1m-2];[#];[µmol+1s-1m-2];[#];[mmol+1s-1m-2];[#];HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;SFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;SFu/v/w/ts/co2/h2o/ch4/none;HFco2/h2o/ch4/none;SFco2/h2o/ch4/none;HFaa;HFU;[#];[#];[#];[#];[#];[#];[m+2s-2];[m+2s-2];[m+2s-2];[K+2];--;--;[m+1K+1s-1];--;--;--;--;--;--;--
2013-03-30T200000_AIU-0685.ghg;30.03.2013;20:30;89.854;F;36000;36000;0.109688625;1;6.75E-03;-14.43655992;1;0.614265416;-3.91E-02;2;0.165043499;0.3061854;2;0.210049225;-8.65E-04;2;3.65E-03;-0.197925903;5.66E-02;1.95E-02;1.25E-03;7.26E-11;9.57E-13;17.25530757;394.6237589;396.6854567;0.4;F;227.2574917;5.197311334;5.224464503;0.25;T;270.7590327;270.3131309;99318.34664;1.277521364;1007.919273;2.27E-02;4.13E-03;515.4751082;494.6795236;3.23E-03;100;0;270.8418246;0.890785327;1.245096499;-0.13073928;1.536507907;-9.44E-15;4.21E-15;1.536507907;8.296680205;125.5812482;54.41875178;-4.881118735;-9999;0.290980972;1.573260456;151.6741912;9.19E-03;369.2742981;-3.85E-02;kljun_04;31.39330281;-4.764054818;10.77630497;26.83452307;40.92434084;57.39696992;85.99112003;0.10816764;1.014061372;-14.24331642;1.015366455;-3.14E-02;1.245602667;0.245813058;1.245602667;-6.95E-04;1.245602667;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;32;30;6;20;1;0;1.209327674;1.81939286;0.117800378;8.72E-03;0.408425091;2.60E-04;-1.11E-02;5.60E-03;-1.58E-05;17.25660126;227.2745404;394.6236795;5.197310114;-2.436545902
2013-03-30T203000_AIU-0685.ghg;30.03.2013;21:00;89.874;F;36000;36000;8.38E-02;1;6.05E-03;-11.91921468;1;0.494571987;0.769568193;6;0.450372702;0.482151137;7;0.258390558;1.70E-02;6;9.97E-03;-7.19E-02;4.11E-02;0.132040571;9.09E-04;-9.74E-11;-1.28E-12;17.42763201;398.4705954;400.5630532;0.25;T;228.4693363;5.223791299;5.25122259;0.25;T;270.689446;270.2413907;99318.34664;1.277847762;1007.9325;2.27E-02;4.15E-03;518.0970576;492.0458327;3.25E-03;100;0;270.9103605;0.745246553;1.177029971;-0.128608215;1.399046836;1.16E-14;-5.59E-15;1.399046836;7.939597297;122.3402942;57.65970577;-5.274394939;-9999;0.254235703;1.308192362;122.5307185;1.14E-02;-15.48818518;-3.64E-02;kljun_04;29.84634729;-4.529298349;10.2452852;25.51220876;38.90772808;54.56864185;81.7537692;8.26E-02;1.014397805;-11.72155617;1.015571393;0.618701484;1.243844104;0.387629877;1.243844104;1.37E-02;1.243844104;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;45;69;10;25;0;0;1.24504772;1.269300602;0.102036401;6.53E-03;0.595257419;8.46E-04;-9.10E-03;8.83E-03;3.12E-04;17.42893163;228.4864594;398.4705633;5.223788504;-2.370796679
2013-03-30T210000_AIU-0685.ghg;30.03.2013;21:30;89.895;F;36000;36000;7.53E-02;1;5.24E-03;-12.0600462;1;0.499391486;7.99E-02;4;0.420718767;4.68E-03;4;0.270292786;1.77E-03;4;9.31E-03;-1.19E-02;-5.43E-02;0.172213307;-1.20E-03;-3.79E-11;-4.88E-13;17.6416944;403.4875386;405.5920522;0.25;T;226.8675944;5.18874464;5.215808137;1.85;F;270.6745813;270.2295524;99318.34664;1.277920608;1007.913465;2.27E-02;4.13E-03;514.626856;491.6128415;3.23E-03;100;0;270.8195857;0.743816013;1.196339246;-0.132900298;1.414974325;3.57E-16;-2.15E-15;1.414974325;7.276226943;121.8710095;58.12899048;-5.3894028;-9999;0.240950128;1.089847364;103.08917;1.35E-02;-150.9810279;-3.89E-02;kljun_04;30.23030429;-4.587565305;10.37708521;25.84040943;39.40825481;55.27063771;82.80548691;7.42E-02;1.014450191;-11.88986808;1.015681775;6.41E-02;1.24661931;3.75E-03;1.24661931;1.42E-03;1.24661931;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00101099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;31;29;18;22;34;0;0.972017529;1.118908868;8.88E-02;7.12E-03;0.961330279;9.14E-04;-9.23E-03;8.55E-05;3.23E-05;17.64298736;226.8842011;403.487447;5.18874267;-2.4657635
2013-03-30T213000_AIU-0685.ghg;30.03.2013;22:00;89.916;F;36000;36000;9.03E-02;1;5.18E-03;-10.65298385;1;0.436936081;-6.86E-02;4;0.335434781;0.516594854;4;0.325499724;-1.52E-03;4;7.42E-03;-8.88E-02;4.66E-02;3.47E-02;1.03E-03;-5.20E-11;-6.71E-13;17.68325753;404.4993092;406.6213904;0.4;F;228.1477947;5.218813624;5.246192525;1.35;F;270.588377;270.1409151;99318.34664;1.278325438;1007.928387;2.27E-02;4.15E-03;517.6041898;488.3785945;3.25E-03;100;0;270.8975008;0.557638264;1.303948264;-0.126898649;1.423848579;-1.93E-14;-2.94E-15;1.423848579;7.108098918;113.1541517;66.84584828;-5.113196015;-9999;0.263936636;1.094046322;153.3945075;9.08E-03;155.2348885;-3.13E-02;kljun_04;33.23555296;-5.043623385;11.40868983;28.40925079;43.32589997;60.76519075;91.03732861;8.91E-02;1.014258126;-10.51164;1.015424433;-5.52E-02;1.242148205;0.415888259;1.242148205;-1.22E-03;1.242148205;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;48;31;10;23;3;0;0.92169463;1.182354905;8.40E-02;6.13E-03;1.096563468;5.15E-04;-8.16E-03;9.47E-03;-2.78E-05;17.68458436;228.1648253;404.4992521;5.218811363;-2.393503321
2013-03-30T220000_AIU-0685.ghg;30.03.2013;22:30;89.937;F;36000;36000;7.71E-02;1;5.12E-03;-10.37860862;1;0.425884347;-0.227261385;7;0.153019534;0.420816581;4;0.241421146;-5.03E-03;7;3.39E-03;-6.24E-03;0.110230203;1.67E-02;2.44E-03;-1.11E-10;-1.46E-12;17.69521294;404.9864389;407.1401556;0.45;F;231.1319366;5.289865696;5.317997187;0.2;F;270.5882304;270.1346851;99318.34664;1.278320718;1007.966544;2.27E-02;4.21E-03;524.6393099;488.1512623;3.29E-03;100;0;271.0800384;0.663894242;1.101987086;-0.115435867;1.291687479;-3.32E-14;-6.30E-15;1.291687479;7.132134182;121.0669426;58.93305742;-5.127264789;-9999;0.243846668;0.879171891;124.1647182;1.12E-02;45.66815695;-3.30E-02;kljun_04;32.69045932;-4.960903322;11.22157682;27.94331294;42.61531536;59.76858572;89.54423267;7.60E-02;1.014655325;-10.24579341;1.015675493;-0.183160804;1.240775212;0.33915618;1.240775212;-4.05E-03;1.240775212;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;51;56;10;19;0;0;0.909203839;0.774376185;7.48E-02;6.52E-03;0.82263938;1.42E-04;-7.95E-03;7.72E-03;-9.23E-05;17.69657344;231.1495671;404.9863551;5.289864584;-2.218121753
2013-03-30T223000_AIU-0685.ghg;30.03.2013;23:00;89.958;F;36000;36000;0.113162609;1;6.85E-03;-11.71050562;1;0.488306108;0.350640729;1;0.253587498;0.68041127;4;0.267122338;7.76E-03;1;5.61E-03;0.103541778;2.20E-02;-0.129225601;4.87E-04;-3.18E-11;-4.20E-13;17.5174437;401.2215639;403.3610101;0.4;F;231.5762011;5.30404819;5.332331131;2.4;F;270.6929775;270.2380418;99318.34664;1.27782498;1007.975656;2.27E-02;4.22E-03;526.0435313;491.922364;3.30E-03;100;0;271.1162131;0.727674349;1.281535213;-0.120903454;1.478668356;-1.71E-14;-1.82E-15;1.478668356;9.821815061;119.588541;60.41145896;-4.690030516;-9999;0.295515968;1.320760601;195.8644806;7.11E-03;-33.39744834;-3.08E-02;kljun_04;33.05533334;-5.016274362;11.34682627;28.25520177;43.09096549;60.4356918;90.54367914;0.111592056;1.014074051;-11.53806584;1.015275144;0.282409856;1.241602307;0.548010636;1.241602307;6.25E-03;1.241602307;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF11000099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;53;52;17;28;15;0;1.119786835;1.414935148;0.106799219;6.51E-03;0.73821222;2.29E-04;-8.96E-03;1.25E-02;1.42E-04;17.51878;231.5924553;401.2214824;5.304046996;-2.18879839
2013-03-30T230000_AIU-0685.ghg;30.03.2013;23:30;89.979;F;36000;36000;9.03E-02;1;6.01E-03;-12.1423006;1;0.452640579;-0.172786421;8;0.101129344;3.87E-02;6;0.132950317;-3.83E-03;8;2.24E-03;0.103942924;6.87E-02;-0.154877786;1.52E-03;1.29E-11;1.74E-13;17.30353213;396.7075384;398.8406833;0.4;F;233.2841416;5.348363378;5.377122181;0.7;F;270.800752;270.3418379;99318.34664;1.277313053;1008.001006;2.27E-02;4.25E-03;530.4311358;495.7351844;3.33E-03;100;0;271.2286949;1.001377367;1.255996562;-0.149180751;1.613238635;-7.17E-16;7.45E-16;1.613238635;10.446258;128.5645553;51.43544467;-5.305883566;-9999;0.264055359;1.532429179;134.7646926;1.03E-02;70.27346535;-3.57E-02;kljun_04;29.75897212;-4.516038829;10.21529213;25.43752177;38.79382572;54.40889217;81.51443506;8.91E-02;1.014004748;-11.98603148;1.015411998;-0.138309041;1.249277852;3.10E-02;1.249277852;-3.06E-03;1.249277852;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF10100099;HF00000000;SF00000000;HF0000;SF0100;HF0;HF0;65;47;12;29;19;4;1.171721035;1.782256823;0.110880501;5.55E-03;0.490995652;6.92E-05;-9.31E-03;7.06E-04;-6.98E-05;17.30486323;233.3016386;396.7074938;5.348361976;-2.085421343
2013-03-30T233000_AIU-0685.ghg;31.03.2013;0:00;90;F;36000;36000;7.96E-02;2;6.18E-03;-11.11829312;1;0.460565982;0.353864736;7;0.149524274;0.510441882;4;0.119058378;7.83E-03;7;3.31E-03;0.131323679;8.49E-02;-5.54E-02;1.88E-03;4.38E-11;5.98E-13;17.21508403;395.0911566;397.237501;0.4;F;235.4295742;5.403176806;5.432529725;1.35;F;270.9368822;270.4730384;99318.34664;1.276667109;1008.032417;2.27E-02;4.29E-03;535.8579897;500.592207;3.36E-03;100;0;271.3666835;0.705703735;1.190835418;-0.13488776;1.390791667;4.20E-14;2.54E-15;1.390791667;7.989459558;120.6515043;59.3484957;-5.56565537;-9999;0.247916269;1.166905874;121.8074021;1.14E-02;-31.41961314;-3.48E-02;kljun_04;31.52334883;-4.783789802;10.82094556;26.94568445;41.09386896;57.63473551;86.34733622;7.85E-02;1.01441887;-10.95066285;1.015583054;0.28452652;1.243696848;0.410423073;1.243696848;6.30E-03;1.243696848;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF10000099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;51;48;17;39;11;3;1.233545729;1.015633121;8.46E-02;6.12E-03;0.164989977;1.06E-04;-8.51E-03;9.36E-03;1.44E-04;17.21640313;235.4472395;395.0910959;5.403175209;-1.954333045
2013-03-31T000000_AIU-0685.ghg;31.03.2013;0:30;90.02;F;36000;36000;5.70E-02;1;5.37E-03;-11.74907432;1;0.453464128;0.145365738;4;0.174264867;0.286755116;2;0.128007615;3.22E-03;4;3.86E-03;0.126965365;7.56E-02;-2.43E-02;1.67E-03;7.79E-11;1.08E-12;17.16781851;394.3826207;396.5445883;0.3;F;237.3310175;5.452016433;5.481903863;2.15;F;271.0682004;270.5999429;99318.34664;1.27604492;1008.060565;2.27E-02;4.33E-03;540.6932421;505.3303829;3.39E-03;100;0;271.4885897;0.784638603;1.295612296;-0.136619647;1.520833287;-5.46E-14;4.54E-15;1.520833287;7.626327202;121.1996087;58.80039129;-5.153947975;-9999;0.209756052;1.285728677;69.8137086;2.00E-02;-80.82423322;-4.35E-02;kljun_04;26.83136353;-4.071762932;9.210338838;22.93504599;34.97739224;49.05628996;73.49526158;5.61E-02;1.014533575;-11.57777636;1.015989097;0.115669456;1.256734003;0.228174869;1.256734003;2.56E-03;1.256734003;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;52;32;8;37;31;1;1.142476385;1.338338407;9.06E-02;6.20E-03;0.325029611;1.82E-04;-9.00E-03;5.21E-03;5.84E-05;17.16912308;237.3488385;394.3825755;5.452015067;-1.83924152
2013-03-31T003000_AIU-0685.ghg;31.03.2013;1:00;90.041;F;36000;36000;9.26E-02;1;5.71E-03;-10.04062378;1;0.461763759;-3.48E-02;6;0.221805733;0.560776349;2;0.1883898;-7.71E-04;6;4.91E-03;6.18E-02;5.90E-02;-5.77E-02;1.31E-03;4.89E-11;6.84E-13;17.08018733;392.6987613;394.8666471;0.35;F;238.7915967;5.490171883;5.520480269;2.05;F;271.1334126;270.6617693;99318.34664;1.275735111;1008.082018;2.27E-02;4.36E-03;544.470628;507.6529897;3.42E-03;100;0;271.5831544;0.548284183;1.477639489;-0.142484806;1.582509376;6.68E-14;2.86E-15;1.582509376;7.75843937;110.3575782;69.64242183;-5.165750538;-9999;0.267621624;1.126650117;169.6706696;8.21E-03;288.2005484;-2.92E-02;kljun_04;32.43193744;-4.921671629;11.13283463;27.72233233;42.27830597;59.29592527;88.83610118;9.14E-02;1.013954396;-9.908185475;1.01529514;-2.80E-02;1.245957334;0.450076687;1.245957334;-6.19E-04;1.245957334;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;51;26;8;25;5;2;1.132162158;1.029279397;9.19E-02;6.55E-03;0.374093998;2.88E-04;-7.70E-03;1.03E-02;-1.41E-05;17.08150293;238.809969;392.6987241;5.49016943;-1.751042352
2013-03-31T010000_AIU-0685.ghg;31.03.2013;1:30;90.062;F;36000;36000;5.50E-02;1;3.44E-03;-7.46556365;1;0.408854045;-4.24E-02;7;0.117322998;0.140971738;7;6.23E-02;-9.38E-04;7;2.60E-03;-5.48E-02;0.174127324;-8.92E-03;3.86E-03;3.86E-11;5.51E-13;17.06546736;392.4386364;394.6497279;0.4;F;243.6359337;5.602668333;5.634235084;0.5;F;271.088255;270.6070415;99318.34664;1.275939078;1008.141795;2.27E-02;4.45E-03;555.6072311;505.5949133;3.49E-03;100;0;271.8586067;0.549257777;1.054144269;-0.107683991;1.19352423;8.01E-15;2.26E-15;1.19352423;6.364172968;117.5215919;62.47840811;-5.176467776;-9999;0.206020909;0.779693877;104.107619;1.34E-02;176.2596085;-2.82E-02;kljun_04;30.05087528;-4.560336261;10.31549304;25.68703621;39.17435098;54.94258425;82.31400306;5.42E-02;1.015034524;-7.363441975;1.015937351;-3.41E-02;1.240504149;0.113640682;1.240504149;-7.56E-04;1.240504149;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF1100;SF1100;HF0;HF0;57;68;18;8;12;0;0.596420859;0.89709657;6.59E-02;5.19E-03;9.87E-02;7.50E-05;-5.72E-03;2.59E-03;-1.73E-05;17.06674903;243.654772;392.4385477;5.60266702;-1.479856859
2013-03-31T013000_AIU-0685.ghg;31.03.2013;2:00;90.083;F;36000;36000;6.95E-02;5;3.91E-03;-7.795903371;5;0.331188145;-4.34E-02;5;0.160335996;0.30506543;5;9.88E-02;-9.61E-04;5;3.55E-03;7.50E-02;5.10E-02;4.43E-03;1.13E-03;-1.10E-11;-1.58E-13;17.06004088;392.5680388;394.7929423;0.35;F;244.9102259;5.635621144;5.667561373;0.25;T;271.1661756;270.6819967;99318.34664;1.275569931;1008.160645;2.27E-02;4.47E-03;558.8692483;508.4133929;3.51E-03;100;0;271.9383626;0.534573649;1.195147291;-0.104759977;1.313438497;2.51E-14;-6.46E-16;1.313438497;5.345795853;114.0983394;65.90166065;-4.574776022;-9999;0.23170003;0.757904188;141.8161783;9.82E-03;179.5734362;-2.62E-02;kljun_04;34.83908581;-5.286965682;11.95913077;29.77992656;45.416267;63.69696022;95.42965352;6.85E-02;1.014544655;-7.692082192;1.015570938;-3.50E-02;1.239871896;0.246045927;1.239871896;-7.75E-04;1.239871896;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;26;16;8;31;1;4;0.657750763;0.800487733;5.76E-02;5.58E-03;0.187137808;2.08E-04;-5.98E-03;5.62E-03;-1.77E-05;17.06133415;244.9291615;392.5679618;5.635619905;-1.405519985
2013-03-31T020000_AIU-0685.ghg;31.03.2013;2:30;90.104;F;36000;36000;5.59E-02;5;3.91E-03;-6.491318119;5;0.373059777;8.49E-02;6;8.63E-02;0.224124675;6;5.88E-02;1.88E-03;6;1.91E-03;0.114390217;2.18E-02;3.59E-03;4.83E-04;8.90E-11;1.28E-12;17.05091726;392.6728771;394.9039725;0.45;F;245.3259417;5.649716195;5.681816848;0.35;F;271.2820066;270.7964112;99318.34664;1.275024223;1008.16993;2.27E-02;4.48E-03;560.2645044;512.7429478;3.52E-03;100;0;271.9723505;0.399461569;0.883892341;-7.35E-02;0.972750159;1.75E-14;5.22E-15;0.972750159;5.284193963;114.3198589;65.68014115;-4.33551184;-9999;0.207659104;0.641116981;122.6127644;1.14E-02;-76.4217638;-2.43E-02;kljun_04;34.32405961;-5.20880847;11.78233894;29.33968991;44.74487833;62.75532807;94.01891697;5.50E-02;1.015958726;-6.394583725;1.01634088;6.89E-02;1.233633902;0.181678434;1.233633902;1.52E-03;1.233633902;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;39;28;7;24;31;0;0.555995444;0.678241379;4.80E-02;5.08E-03;5.52E-02;4.94E-05;-4.97E-03;4.15E-03;3.48E-05;17.05219983;245.3442028;392.6727891;5.649714577;-1.376193397
2013-03-31T023000_AIU-0685.ghg;31.03.2013;3:00;90.124;F;36000;36000;6.83E-02;5;3.05E-03;-6.980352359;5;0.320272509;0.17751894;5;0.118397707;0.223246879;5;5.19E-02;3.93E-03;5;2.62E-03;4.06E-02;8.95E-02;5.17E-02;1.98E-03;-1.77E-11;-2.56E-13;17.10390851;394.1820184;396.4447774;0.4;F;247.6590222;5.70762719;5.740391203;0.55;F;271.327718;270.8370698;99318.34664;1.274805024;1008.201725;2.27E-02;4.53E-03;565.9969287;514.2887423;3.55E-03;100;0;272.1112075;0.366978278;1.309233405;-0.118429336;1.364840897;9.11E-15;-1.03E-15;1.364840897;5.463612087;105.6581906;74.34180939;-4.977902665;-9999;0.229798527;0.64112722;154.5198424;9.02E-03;-39.3217329;-2.36E-02;kljun_04;35.77358499;-5.428779538;12.2799141;30.5787224;46.63448106;65.40552277;97.98939155;6.73E-02;1.014385146;-6.878501085;1.015470417;0.14311454;1.240397655;0.179980088;1.240397655;3.17E-03;1.240397655;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;58;34;5;25;13;0;0.542223728;0.687027968;5.30E-02;5.20E-03;9.82E-02;1.04E-04;-5.35E-03;4.11E-03;7.24E-05;17.10522029;247.6780448;394.1819452;5.707626003;-1.242970724
2013-03-31T030000_AIU-0685.ghg;31.03.2013;3:30;90.145;F;36000;36000;5.73E-02;5;3.58E-03;-8.188990723;5;0.401464374;-2.35E-03;7;8.70E-02;0.268903183;5;6.25E-02;-5.21E-05;7;1.93E-03;3.82E-02;1.64E-02;-2.48E-02;3.62E-04;-7.33E-11;-1.07E-12;17.06231952;393.456675;395.7194809;0.35;F;247.971075;5.718206986;5.751092925;0.25;T;271.3669033;270.875276;99318.34664;1.27462014;1008.207993;2.27E-02;4.54E-03;567.044166;515.745587;3.56E-03;100;0;272.1364401;0.465165211;1.061049858;-9.88E-02;1.162739465;-1.83E-14;-4.30E-15;1.162739465;4.906511633;113.6726884;66.32731159;-4.87343597;-9999;0.210442988;0.510644995;101.1565133;1.38E-02;3482.912996;-3.03E-02;kljun_04;35.23446398;-5.346965844;12.0948513;30.11788986;45.93168236;64.4198376;96.51265556;5.64E-02;1.01515668;-8.074690982;1.016012614;-1.90E-03;1.240153376;0.216830586;1.240153376;-4.20E-05;1.240153376;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000199;HF00000000;SF00000000;HF1000;SF1100;HF0;HF0;40;22;6;9;1;0;0.501549991;0.47357001;4.62E-02;6.12E-03;0.122478894;9.45E-05;-6.28E-03;4.95E-03;-9.59E-07;17.06360827;247.989727;393.4566103;5.718205674;-1.223957948
2013-03-31T033000_AIU-0685.ghg;31.03.2013;4:00;90.166;F;36000;36000;5.17E-02;1;3.44E-03;-6.8086891;2;0.397354328;-2.32E-02;7;4.08E-02;0.237401034;4;5.22E-02;-5.14E-04;7;9.03E-04;-7.16E-02;8.31E-02;-3.23E-02;1.84E-03;-1.05E-10;-1.55E-12;17.01708024;392.5120828;394.7908031;0.45;F;250.2395837;5.771969037;5.805478076;0.6;F;271.2997347;270.8036148;99318.34664;1.274931635;1008.235881;2.27E-02;4.58E-03;572.3656743;513.0151872;3.59E-03;100;0;272.2640243;0.560512089;1.067296527;-0.112118335;1.210729615;-1.06E-14;-6.18E-15;1.210729615;5.049026254;117.7071068;62.2928932;-5.313427767;-9999;0.199883362;0.612762923;104.2534676;1.34E-02;293.4516952;-2.65E-02;kormann_meixner_01;5.088310646;5;5;10;15;30;105;5.09E-02;1.014976269;-6.715415474;1.015908131;-1.87E-02;1.240909664;0.1913121;1.240909664;-4.14E-04;1.240909664;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;29;23;4;14;10;1;0.536493527;0.6333597;5.57E-02;6.43E-03;8.16E-02;3.93E-05;-5.22E-03;4.37E-03;-9.46E-06;17.0183715;250.2590712;392.5120166;5.771967761;-1.101964046
2013-03-31T040000_AIU-0685.ghg;31.03.2013;4:30;90.187;F;36000;36000;4.45E-02;1;3.43E-03;-5.84243577;1;0.423307581;-9.73E-04;7;3.48E-02;0.133179514;7;5.50E-02;-2.16E-05;7;7.70E-04;1.62E-02;7.06E-02;1.72E-02;1.56E-03;8.88E-11;1.31E-12;17.034326;393.014611;395.3144112;0.45;F;252.1527598;5.817648365;5.851691448;0.45;F;271.3198931;270.8198156;99318.34664;1.274833448;1008.260726;2.27E-02;4.62E-03;576.8869902;513.6306411;3.62E-03;100;0;272.3716004;0.535106776;1.0226226;-0.109495026;1.159346973;-3.21E-14;5.21E-15;1.159346973;5.517198943;117.6216712;62.37832878;-5.419401894;-9999;0.185451203;0.608804677;97.03364042;1.44E-02;6002.530643;-2.45E-02;kormann_meixner_01;5.336478746;5;5;10;15;30;105;4.38E-02;1.015189276;-5.760821846;1.016050937;-7.85E-04;1.240673293;0.107344548;1.240673293;-1.74E-05;1.240673293;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;25;19;13;4;8;1;0.58335038;0.584361251;4.99E-02;7.99E-03;0.112360822;5.06E-05;-4.48E-03;2.45E-03;-3.97E-07;17.03562471;252.1721525;393.0145387;5.817646887;-0.998658068
